Orthogroup	AF303741	AF371960	AY521625	AY894343	BD143114	GQ273492	HF920633	HF920637	KC244182	KF938901	KT804738	KX643370	LS484712	MF599468	MG570131	MG570132	MK098185	MK098186	MK098187	MK689685	MK689686	MN432490	MN562489	MN803438	MT521409	MT798582	MT926123	MT986830	MW139932	NC_005946	OK042108	OK042109	OL774653	OL774654	OL774655	OM037668	ON075463	ON740976	ON743042	OP009387	OQ475017
OG0000379							hypothetical protein HF920633.1_00141			hypothetical protein KF938901.1_00061																															
OG0000380							hypothetical protein HF920633.1_00142			hypothetical protein KF938901.1_00071																															
OG0000381							hypothetical protein HF920633.1_00151			hypothetical protein KF938901.1_00003																															
OG0000382							hypothetical protein HF920633.1_00157			hypothetical protein KF938901.1_00129																															
OG0000383							hypothetical protein HF920633.1_00162			hypothetical protein KF938901.1_00088																															
OG0000384								HF920637.1 - hypothetical protein translation HF920637.1_00036, HF920637.1 - hypothetical protein translation HF920637.1_00038																																	
OG0000385								HF920637.1 - hypothetical protein translation HF920637.1_00037, HF920637.1 - hypothetical protein translation HF920637.1_00039																																	
OG0000386								HF920637.1 - hypothetical protein translation HF920637.1_00051, HF920637.1 - hypothetical protein translation HF920637.1_00157																																	
OG0000387								HF920637.1 - hypothetical protein translation HF920637.1_00066, HF920637.1 - hypothetical protein translation HF920637.1_00178																																	
OG0000388								HF920637.1 - hypothetical protein translation HF920637.1_00078		hypothetical protein KF938901.1_00157																															
OG0000389								HF920637.1 - hypothetical protein translation HF920637.1_00113					hypothetical protein LS484712.1_00006																												
OG0000390												hypothetical protein Lymph_LDV3_KX643370_00002												hypothetical protein MN803438.1_00144																	
OG0000391												hypothetical protein Lymph_LDV3_KX643370_00003												hypothetical protein MN803438.1_00143																	
OG0000392												hypothetical protein Lymph_LDV3_KX643370_00006												hypothetical protein MN803438.1_00139																	
OG0000393												hypothetical protein Lymph_LDV3_KX643370_00007												hypothetical protein MN803438.1_00018																	
OG0000394												hypothetical protein Lymph_LDV3_KX643370_00008												hypothetical protein MN803438.1_00019																	
OG0000395												hypothetical protein Lymph_LDV3_KX643370_00010												hypothetical protein MN803438.1_00020																	
OG0000396												hypothetical protein Lymph_LDV3_KX643370_00011												hypothetical protein MN803438.1_00014																	
OG0000397												hypothetical protein Lymph_LDV3_KX643370_00013												hypothetical protein MN803438.1_00036																	
OG0000398												hypothetical protein Lymph_LDV3_KX643370_00016												hypothetical protein MN803438.1_00038																	
OG0000399												hypothetical protein Lymph_LDV3_KX643370_00018												hypothetical protein MN803438.1_00015																	
OG0000400												hypothetical protein Lymph_LDV3_KX643370_00022												hypothetical protein MN803438.1_00042																	
OG0000401												hypothetical protein Lymph_LDV3_KX643370_00023												hypothetical protein MN803438.1_00043																	
OG0000402												hypothetical protein Lymph_LDV3_KX643370_00026												hypothetical protein MN803438.1_00040																	
OG0000403												hypothetical protein Lymph_LDV3_KX643370_00027												hypothetical protein MN803438.1_00041																	
OG0000404												hypothetical protein Lymph_LDV3_KX643370_00029												hypothetical protein MN803438.1_00080																	
OG0000405												hypothetical protein Lymph_LDV3_KX643370_00030												hypothetical protein MN803438.1_00079																	
OG0000406												hypothetical protein Lymph_LDV3_KX643370_00031												hypothetical protein MN803438.1_00083																	
OG0000407												hypothetical protein Lymph_LDV3_KX643370_00032												hypothetical protein MN803438.1_00085																	
OG0000408												hypothetical protein Lymph_LDV3_KX643370_00034												hypothetical protein MN803438.1_00031																	
OG0000409												hypothetical protein Lymph_LDV3_KX643370_00036												hypothetical protein MN803438.1_00032																	
OG0000410												hypothetical protein Lymph_LDV3_KX643370_00038												hypothetical protein MN803438.1_00033																	
OG0000411												hypothetical protein Lymph_LDV3_KX643370_00039												hypothetical protein MN803438.1_00034																	
OG0000412												hypothetical protein Lymph_LDV3_KX643370_00050												hypothetical protein MN803438.1_00016																	
OG0000413												hypothetical protein Lymph_LDV3_KX643370_00053												hypothetical protein MN803438.1_00025																	
OG0000414												hypothetical protein Lymph_LDV3_KX643370_00058												hypothetical protein MN803438.1_00069																	
OG0000415												hypothetical protein Lymph_LDV3_KX643370_00063												hypothetical protein MN803438.1_00073																	
OG0000416												hypothetical protein Lymph_LDV3_KX643370_00065												hypothetical protein MN803438.1_00067																	
OG0000417												hypothetical protein Lymph_LDV3_KX643370_00066												hypothetical protein MN803438.1_00065																	
OG0000418												hypothetical protein Lymph_LDV3_KX643370_00067												hypothetical protein MN803438.1_00064																	
OG0000419												hypothetical protein Lymph_LDV3_KX643370_00068												hypothetical protein MN803438.1_00063																	
OG0000420												hypothetical protein Lymph_LDV3_KX643370_00069												hypothetical protein MN803438.1_00062																	
OG0000421												hypothetical protein Lymph_LDV3_KX643370_00072												hypothetical protein MN803438.1_00060																	
OG0000422												hypothetical protein Lymph_LDV3_KX643370_00073												hypothetical protein MN803438.1_00059																	
OG0000423												hypothetical protein Lymph_LDV3_KX643370_00078												hypothetical protein MN803438.1_00088																	
OG0000424												hypothetical protein Lymph_LDV3_KX643370_00081												hypothetical protein MN803438.1_00091																	
OG0000425												hypothetical protein Lymph_LDV3_KX643370_00082												hypothetical protein MN803438.1_00090																	
OG0000426												hypothetical protein Lymph_LDV3_KX643370_00083												hypothetical protein MN803438.1_00093																	
OG0000427												hypothetical protein Lymph_LDV3_KX643370_00086												hypothetical protein MN803438.1_00086																	
OG0000428												hypothetical protein Lymph_LDV3_KX643370_00088												hypothetical protein MN803438.1_00076																	
OG0000429												hypothetical protein Lymph_LDV3_KX643370_00092												hypothetical protein MN803438.1_00047																	
OG0000430												hypothetical protein Lymph_LDV3_KX643370_00093												hypothetical protein MN803438.1_00048																	
OG0000431												hypothetical protein Lymph_LDV3_KX643370_00097												hypothetical protein MN803438.1_00057																	
OG0000432												hypothetical protein Lymph_LDV3_KX643370_00099												hypothetical protein MN803438.1_00095																	
OG0000433												hypothetical protein Lymph_LDV3_KX643370_00101												hypothetical protein MN803438.1_00098																	
OG0000434												hypothetical protein Lymph_LDV3_KX643370_00104												hypothetical protein MN803438.1_00102																	
OG0000435												hypothetical protein Lymph_LDV3_KX643370_00112												hypothetical protein MN803438.1_00132																	
OG0000436												hypothetical protein Lymph_LDV3_KX643370_00113												hypothetical protein MN803438.1_00131																	
OG0000437												hypothetical protein Lymph_LDV3_KX643370_00116												hypothetical protein MN803438.1_00129																	
OG0000438												hypothetical protein Lymph_LDV3_KX643370_00118												hypothetical protein MN803438.1_00127																	
