Orthogroup	AF303741	AF371960	AY521625	AY894343	BD143114	GQ273492	HF920633	HF920637	KC244182	KF938901	KT804738	KX643370	LS484712	MF599468	MG570131	MG570132	MK098185	MK098186	MK098187	MK689685	MK689686	MN432490	MN562489	MN803438	MT521409	MT798582	MT926123	MT986830	MW139932	NC_005946	OK042108	OK042109	OL774653	OL774654	OL774655	OM037668	ON075463	ON740976	ON743042	OP009387	OQ475017
OG0000307	AF303741.1_00050 hypothetical protein							HF920637.1_00179 HF920637.1 - hypothetical protein translation																																	
OG0000308	AF303741.1_00052 hypothetical protein							HF920637.1_00055 HF920637.1 - hypothetical protein translation																																	
OG0000309	AF303741.1_00055 hypothetical protein							HF920637.1_00050 HF920637.1 - hypothetical protein translation																																	
OG0000310	AF303741.1_00060 hypothetical protein							HF920637.1_00082 HF920637.1 - hypothetical protein translation																																	
OG0000311	AF303741.1_00061 hypothetical protein							HF920637.1_00081 HF920637.1 - hypothetical protein translation																																	
OG0000312	AF303741.1_00069 hypothetical protein						HF920633.1_00065 hypothetical protein																																		
OG0000313	AF303741.1_00092 hypothetical protein							HF920637.1_00104 HF920637.1 - hypothetical protein translation																																	
OG0000314	AF303741.1_00097 hypothetical protein							HF920637.1_00046 HF920637.1 - hypothetical protein translation																																	
OG0000315	AF303741.1_00098 hypothetical protein							HF920637.1_00171 HF920637.1 - hypothetical protein translation																																	
OG0000316	AF303741.1_00102 hypothetical protein							HF920637.1_00088 HF920637.1 - hypothetical protein translation																																	
OG0000317	AF303741.1_00111 hypothetical protein						HF920633.1_00140 hypothetical protein																																		
OG0000318	AF303741.1_00113 hypothetical protein							HF920637.1_00006 HF920637.1 - hypothetical protein translation																																	
OG0000319	AF303741.1_00118 hypothetical protein							HF920637.1_00126 HF920637.1 - hypothetical protein translation																																	
OG0000320	AF303741.1_00119 hypothetical protein							HF920637.1_00125 HF920637.1 - hypothetical protein translation																																	
OG0000321	AF303741.1_00131 hypothetical protein							HF920637.1_00135 HF920637.1 - hypothetical protein translation																																	
OG0000322	AF303741.1_00139 hypothetical protein							HF920637.1_00207 HF920637.1 - hypothetical protein translation																																	
OG0000323	AF303741.1_00140 hypothetical protein							HF920637.1_00202 HF920637.1 - hypothetical protein translation																																	
OG0000324	AF303741.1_00143 hypothetical protein							HF920637.1_00209 HF920637.1 - hypothetical protein translation																																	
OG0000325	AF303741.1_00155 hypothetical protein							HF920637.1_00032 HF920637.1 - hypothetical protein translation																																	
OG0000326	AF303741.1_00163 hypothetical protein							HF920637.1_00023 HF920637.1 - hypothetical protein translation																																	
OG0000327	AF303741.1_00166 hypothetical protein							HF920637.1_00002 HF920637.1 - hypothetical protein translation																																	
OG0000328	AF303741.1_00167 hypothetical protein							HF920637.1_00185 HF920637.1 - hypothetical protein translation																																	
OG0000329	AF303741.1_00172 hypothetical protein							HF920637.1_00134 HF920637.1 - hypothetical protein translation																																	
OG0000330	AF303741.1_00180 hypothetical protein						HF920633.1_00176 hypothetical protein																																		
OG0000331	AF303741.1_00186 hypothetical protein						HF920633.1_00055 hypothetical protein																																		
OG0000332	AF303741.1_00187 hypothetical protein							HF920637.1_00173 HF920637.1 - hypothetical protein translation																																	
OG0000333	AF303741.1_00196 hypothetical protein							HF920637.1_00030 HF920637.1 - hypothetical protein translation																																	
OG0000334	AF303741.1_00198 hypothetical protein							HF920637.1_00007 HF920637.1 - hypothetical protein translation																																	
OG0000335	AF303741.1_00199 hypothetical protein							HF920637.1_00076 HF920637.1 - hypothetical protein translation																																	
OG0000336			AY521625.1_00008 AY521625.1 - hypothetical protein translation																											NC_005946.1_00035 hypothetical protein											
OG0000337			AY521625.1_00013 AY521625.1 - hypothetical protein translation																											NC_005946.1_00005 hypothetical protein											
OG0000338			AY521625.1_00015 AY521625.1 - hypothetical protein translation																											NC_005946.1_00003 hypothetical protein											
OG0000339			AY521625.1_00020 AY521625.1 - hypothetical protein translation																											NC_005946.1_00047 hypothetical protein											
OG0000340			AY521625.1_00039 AY521625.1 - hypothetical protein translation																											NC_005946.1_00018 hypothetical protein											
OG0000341			AY521625.1_00052 AY521625.1 - hypothetical protein translation																											NC_005946.1_00012 hypothetical protein											
OG0000342			AY521625.1_00063 AY521625.1 - hypothetical protein translation																											NC_005946.1_00090 hypothetical protein											
OG0000343			AY521625.1_00068 AY521625.1 - hypothetical protein translation, AY521625.1_00088 AY521625.1 - hypothetical protein translation																																						
OG0000344			AY521625.1_00072 AY521625.1 - hypothetical protein translation																											NC_005946.1_00081 hypothetical protein											
OG0000345			AY521625.1_00075 AY521625.1 - hypothetical protein translation																											NC_005946.1_00084 hypothetical protein											
OG0000346			AY521625.1_00089 AY521625.1 - viral Ubiquitin translation											MF599468.1_00076 MF599468.1 - viral Ubiquitin translation																											
OG0000347			AY521625.1_00090 AY521625.1 - hypothetical protein translation																											NC_005946.1_00013 hypothetical protein											
OG0000348			AY521625.1_00102 AY521625.1 - hypothetical protein translation																											NC_005946.1_00079 hypothetical protein											
OG0000349			AY521625.1_00104 AY521625.1 - hypothetical protein translation																											NC_005946.1_00080 hypothetical protein											
OG0000350			AY521625.1_00105 AY521625.1 - hypothetical protein translation																											NC_005946.1_00059 hypothetical protein											
OG0000351			AY521625.1_00113 AY521625.1 - hypothetical protein translation																											NC_005946.1_00017 hypothetical protein											
OG0000352			AY521625.1_00117 AY521625.1 - hypothetical protein translation																											NC_005946.1_00077 hypothetical protein											
OG0000353			AY521625.1_00118 AY521625.1 - hypothetical protein translation																											NC_005946.1_00076 hypothetical protein											
OG0000354			AY521625.1_00119 AY521625.1 - hypothetical protein translation																											NC_005946.1_00072 hypothetical protein											
OG0000355			AY521625.1_00123 AY521625.1 - hypothetical protein translation																											NC_005946.1_00069 hypothetical protein											
OG0000356			AY521625.1_00124 AY521625.1 - hypothetical protein translation, AY521625.1_00125 AY521625.1 - hypothetical protein translation																																						
OG0000357			AY521625.1_00131 AY521625.1 - hypothetical protein translation																											NC_005946.1_00056 hypothetical protein											
OG0000358			AY521625.1_00137 AY521625.1 - hypothetical protein translation																											NC_005946.1_00058 hypothetical protein											
OG0000359							HF920633.1_00005 hypothetical protein			KF938901.1_00026 hypothetical protein																															
OG0000360							HF920633.1_00006 hypothetical protein			KF938901.1_00028 hypothetical protein																															
OG0000361							HF920633.1_00015 hypothetical protein			KF938901.1_00037 hypothetical protein																															
OG0000362							HF920633.1_00033 hypothetical protein			KF938901.1_00149 hypothetical protein																															
OG0000363							HF920633.1_00042 hypothetical protein			KF938901.1_00110 hypothetical protein																															
OG0000364							HF920633.1_00045 hypothetical protein			KF938901.1_00041 hypothetical protein																															
OG0000365							HF920633.1_00048 hypothetical protein			KF938901.1_00068 hypothetical protein																															
OG0000366							HF920633.1_00049 hypothetical protein			KF938901.1_00004 hypothetical protein																															
OG0000367							HF920633.1_00051 hypothetical protein			KF938901.1_00078 hypothetical protein																															
OG0000368							HF920633.1_00052 hypothetical protein			KF938901.1_00011 hypothetical protein																															
OG0000369							HF920633.1_00066 hypothetical protein			KF938901.1_00059 hypothetical protein																															
OG0000370							HF920633.1_00078 hypothetical protein			KF938901.1_00042 hypothetical protein																															
OG0000371							HF920633.1_00089 hypothetical protein			KF938901.1_00096 hypothetical protein																															
OG0000372							HF920633.1_00090 hypothetical protein			KF938901.1_00051 hypothetical protein																															
OG0000373							HF920633.1_00095 hypothetical protein			KF938901.1_00002 hypothetical protein																															
OG0000374							HF920633.1_00111 hypothetical protein			KF938901.1_00132 hypothetical protein																															
OG0000375							HF920633.1_00112 hypothetical protein	HF920637.1_00170 HF920637.1 - hypothetical protein translation																																	
OG0000376							HF920633.1_00115 hypothetical protein			KF938901.1_00144 hypothetical protein																															
OG0000377							HF920633.1_00136 mRNA-decapping protein D10			KF938901.1_00087 hypothetical protein																															
OG0000378							HF920633.1_00137 hypothetical protein	HF920637.1_00027 HF920637.1 - hypothetical protein translation																																	
OG0000379							HF920633.1_00141 hypothetical protein			KF938901.1_00061 hypothetical protein																															
OG0000380							HF920633.1_00142 hypothetical protein			KF938901.1_00071 hypothetical protein																															
OG0000381							HF920633.1_00151 hypothetical protein			KF938901.1_00003 hypothetical protein																															
OG0000382							HF920633.1_00157 hypothetical protein			KF938901.1_00129 hypothetical protein																															
OG0000383							HF920633.1_00162 hypothetical protein			KF938901.1_00088 hypothetical protein																															
